Gene Name,RMSE
AT1G01010,0.0004521642
AT1G01020,0.00083641405
AT1G01030,0.00040974354
AT1G01040,0.0002991368
AT1G01046,0.00030703074
AT1G01050,0.00016382916
AT1G01060,0.00021173892
AT1G01070,5.4589822e-05
AT1G01080,0.00036757917
AT1G01090,0.0008197489
AT1G01100,0.00020321518
AT1G01110,0.0020324169
AT1G01120,0.00016495913
AT1G01130,1.2935139e-05
AT1G01140,4.8789938e-05
AT1G01150,0.00046796116
AT1G01160,0.0049416
AT1G01170,0.0004442008
AT1G01180,0.00016271457
AT1G01190,0.0009104192
AT1G01200,0.001585343
AT1G01210,0.0010888518
AT1G01220,0.0020684418
AT1G01225,0.0008969261
AT1G01230,0.00014473741
AT1G01240,1.9878498e-06
AT1G01250,8.746571e-05
AT1G01260,5.7835336e-05
AT1G01280,0.00027783343
AT1G01290,0.000630141
AT1G01300,0.00024678936
AT1G01310,0.00050125574
AT1G01320,0.0010494692
AT1G01340,0.001454145
AT1G01350,0.00010631303
AT1G01355,6.3173706e-05
AT1G01360,0.003104995
AT1G01370,0.0028719578
AT1G01380,0.0022506127
AT1G01390,0.002136907
AT1G01410,0.0072578453
AT1G01420,0.009521555
AT1G01430,0.010824121
AT1G01440,0.00555044
AT1G01448,5.2411073e-05
AT1G01450,0.00011232485
AT1G01453,0.0007690306
AT1G01460,0.0011191345
AT1G01470,0.0013149686
AT1G01480,0.0010938307
AT1G01490,0.00094125164
AT1G01500,0.0008658853
AT1G01510,0.0002548384
AT1G01520,0.001470338
AT1G01530,0.00039912478
AT1G01540,0.00023976168
AT1G01550,0.0016039445
AT1G01560,0.0007806918
AT1G01570,0.00075880496
AT1G01580,0.0023259209
AT1G01590,0.00012159263
AT1G01600,0.00051057234
AT1G01610,0.0004755346
AT1G01620,0.00046750548
AT1G01630,0.000743307
AT1G01640,0.000105879386
AT1G01650,0.0007544635
AT1G01660,0.0004784303
AT1G01670,0.0034370618
AT1G01680,0.0024872217
AT1G01690,0.0036959508
AT1G01695,0.0019635812
AT1G01700,6.1567465e-05
AT1G01710,0.00022618362
AT1G01720,0.0009357596
AT1G01725,0.00031475484
AT1G01730,0.00043121935
AT1G01740,0.00043414655
AT1G01750,0.0005407835
AT1G01760,0.0002686069
AT1G01770,0.0002433083
AT1G01780,0.00053189835
AT1G01790,0.00046825697
AT1G01800,0.00060091785
AT1G01810,0.00019150582
AT1G01820,0.0004833514
AT1G01830,0.0007686445
AT1G01840,0.00071493373
AT1G01860,0.00039055038
AT1G01880,0.00015528048
AT1G01900,0.0004556643
AT1G01910,0.00026076776
AT1G01920,0.00048138693
AT1G01930,0.0023311188
AT1G01940,0.00053666165
AT1G01950,0.0013701516
AT1G01960,0.00042750407
AT1G01970,0.00063695846
AT1G01980,0.00013650028
AT1G01990,0.0009933328
AT1G02000,0.0005733062
AT1G02010,0.00057772244
AT1G02020,0.00014934053
AT1G02030,0.0011120518
AT1G02040,0.00014572058
AT1G02050,0.00026792532
AT1G02060,0.00050322094
AT1G02065,0.00047670255
AT1G02070,0.0012622223
AT1G02080,0.00010059227
AT1G02090,0.000119036325
AT1G02100,0.00010523631
AT1G02110,0.00028262337
AT1G02120,0.0009642353
AT1G02130,0.00038878704
AT1G02140,0.00082958984
AT1G02145,0.00017867323
AT1G02150,0.00014663242
AT1G02160,4.889774e-05
AT1G02170,6.3649204e-05
AT1G02180,0.00022456393
AT1G02190,0.00052479864
AT1G02205,0.0013911925
AT1G02220,4.4610933e-06
AT1G02230,0.00027890032
AT1G02250,0.0005455762
AT1G02260,0.00032819578
AT1G02270,0.0009975354
AT1G02280,0.00036176736
AT1G02290,0.0022618817
AT1G02300,0.0016026824
AT1G02305,0.00045939826
AT1G02310,1.2880293e-05
AT1G02330,0.0004033581
AT1G02335,9.313412e-05
AT1G02340,0.00016762677
AT1G02350,0.0001991438
AT1G02360,0.0007066888
AT1G02370,0.0001924378
AT1G02380,0.000101833284
AT1G02390,0.0006743651
AT1G02400,0.0003326323
AT1G02405,0.00027793655
AT1G02410,0.0009360447
AT1G02420,0.00051446026
AT1G02430,0.00028584822
AT1G02440,0.00020826819
AT1G02450,0.0005032957
AT1G02460,0.000861706
AT1G02470,0.0006489894
AT1G02475,0.0006558379
AT1G02500,0.00012486837
AT1G02510,0.00043660757
AT1G02520,0.0006379244
AT1G02530,0.00073834736
AT1G02560,0.00019062123
AT1G02570,0.00011292705
AT1G02575,9.165291e-05
AT1G02580,0.0005016378
AT1G02610,0.0005952344
AT1G02620,0.00023410542
AT1G02630,7.905503e-05
AT1G02640,0.0011685886
AT1G02650,0.00064646266
AT1G02660,0.00033573224
AT1G02670,0.0005477203
AT1G02680,6.999413e-06
AT1G02681,0.0011850521
AT1G02690,1.6167789e-05
AT1G02700,0.0020982765
AT1G02710,5.6009507e-05
AT1G02720,0.00027006667
AT1G02730,0.00018398545
AT1G02740,6.610302e-05
AT1G02750,6.21277e-05
AT1G02770,0.0005446965
AT1G02780,0.0010607695
AT1G02800,0.00029671588
AT1G02810,8.751451e-05
AT1G02813,0.00010133002
AT1G02816,0.00018975245
AT1G02820,0.00015789225
AT1G02830,0.0013205474
AT1G02840,0.0006129787
AT1G02850,0.0010739882
AT1G02860,0.00024480102
AT1G02870,0.0001368783
AT1G02880,0.0010057169
AT1G02890,0.00019494895
AT1G02900,0.0004509107
AT1G02910,0.00023326933
AT1G02920,0.00035545384
AT1G02930,0.006152335
AT1G02940,0.0037930282
AT1G02950,0.0045948625
AT1G02952,0.02820121
AT1G02960,0.0014932449
AT1G02970,0.00036310704
AT1G02980,0.00028231431
AT1G02990,0.00012261647
AT1G03000,0.0013629819
AT1G03010,0.0008741665
AT1G03020,0.0010341934
AT1G03030,0.0024442843
AT1G03040,0.0006585077
AT1G03050,0.00022069126
AT1G03055,0.00047883112
AT1G03060,0.0011645616
AT1G03070,4.8440328e-05
AT1G03080,0.00016893815
AT1G03090,0.0010227174
AT1G03100,0.000584453
AT1G03103,0.00095106196
AT1G03106,0.0002209748
AT1G03110,0.0009411745
AT1G03120,4.237918e-05
AT1G03130,0.000775521
AT1G03140,0.00028599362
AT1G03150,0.0012883202
AT1G03160,0.0003976678
AT1G03170,8.8708126e-05
AT1G03180,0.0004022394
AT1G03190,0.00023470103
AT1G03200,0.0006640566
AT1G03210,0.0036286581
AT1G03220,0.0015936502
AT1G03230,0.002254205
AT1G03240,0.0041349493
AT1G03250,0.0018352141
AT1G03260,7.1263894e-05
AT1G03270,0.0005153351
AT1G03280,0.0007475349
AT1G03290,0.0007535187
AT1G03300,0.00025952802
AT1G03310,0.00012251367
AT1G03320,0.00033207977
AT1G03330,0.0010645351
AT1G03340,0.00043322198
AT1G03350,0.00028478057
AT1G03360,0.00095739233
AT1G03365,0.00074576406
AT1G03370,0.00048449438
AT1G03380,0.00032313488
AT1G03390,0.0011090334
AT1G03400,0.00033202933
AT1G03410,0.00048740092
AT1G03420,0.0008436858
AT1G03430,0.00026276647
AT1G03440,4.2640022e-07
AT1G03445,0.0009475504
AT1G03457,2.1285712e-05
AT1G03470,0.00039959542
AT1G03475,0.0022081058
AT1G03495,0.0020471776
AT1G03510,0.0007746583
AT1G03520,0.0018590556
AT1G03530,0.0006519822
AT1G03540,0.00014662655
AT1G03545,0.0004138213
AT1G03550,0.00038568152
AT1G03560,0.00040614206
AT1G03580,0.0021598267
AT1G03590,0.00016125484
AT1G03600,0.000665318
AT1G03610,0.00046085822
AT1G03620,0.0001771751
AT1G03630,0.00045332155
AT1G03650,0.0014838597
AT1G03660,0.00030558842
AT1G03670,0.00020836476
AT1G03680,0.00010290918
AT1G03687,0.0011382573
AT1G03700,0.0007370035
AT1G03710,0.00019066087
AT1G03730,0.0005497373
AT1G03740,0.00021772
AT1G03746,0.00015181124
AT1G03750,0.00045643904
AT1G03760,0.0013126875
AT1G03770,0.0004308402
AT1G03780,0.00013279209
AT1G03790,0.00083270954
AT1G03800,0.0007681534
AT1G03820,0.00031581355
AT1G03830,0.0015670087
AT1G03840,0.00017396553
AT1G03850,0.00056175585
AT1G03860,0.0002753527
AT1G03870,0.00015972092
AT1G03900,0.00092956744
AT1G03905,0.00012024124
AT1G03910,0.0005463577
AT1G03920,0.0012418816
AT1G03930,6.720098e-05
AT1G03935,0.00029749953
AT1G03940,0.0003164724
AT1G03950,0.0009824457
AT1G03960,0.00036007864
AT1G03970,0.001262713
AT1G03980,0.0051144953
AT1G03990,0.0008018317
AT1G04000,0.0002662934
AT1G04010,0.0002682106
AT1G04020,0.00089502777
AT1G04030,4.514531e-05
AT1G04040,0.00083598273
AT1G04050,2.3931003e-05
