Gene Name,RMSE
AT1G01010,0.00085610966
AT1G01020,7.1884395e-05
AT1G01030,0.00024631532
AT1G01040,0.00022871097
AT1G01046,3.8459577e-05
AT1G01050,0.00053295994
AT1G01060,0.00030445907
AT1G01070,0.0005886227
AT1G01080,0.00042714286
AT1G01090,0.00064416305
AT1G01100,0.00046652398
AT1G01110,0.00015644956
AT1G01120,7.417481e-05
AT1G01130,9.419564e-06
AT1G01140,7.307387e-05
AT1G01150,6.84664e-05
AT1G01160,0.00019850401
AT1G01170,0.00017020339
AT1G01180,0.00033195523
AT1G01190,0.0014937427
AT1G01200,0.0016854695
AT1G01210,0.001558488
AT1G01220,0.001542417
AT1G01225,0.0014047659
AT1G01230,0.00038259308
AT1G01240,0.00020305433
AT1G01250,0.00011718116
AT1G01260,8.3515624e-05
AT1G01280,6.256829e-05
AT1G01290,0.0004966674
AT1G01300,0.0004415117
AT1G01310,0.0003220851
AT1G01320,0.001184526
AT1G01340,0.0011110113
AT1G01350,0.001776169
AT1G01355,0.00077565026
AT1G01360,0.0029492967
AT1G01370,0.0034651908
AT1G01380,0.003989622
AT1G01390,0.0027092518
AT1G01410,0.0071418206
AT1G01420,0.0100766895
AT1G01430,0.012253936
AT1G01440,0.0057302797
AT1G01448,0.00031178727
AT1G01450,0.00045035133
AT1G01453,0.0002804821
AT1G01460,0.0013819039
AT1G01470,0.0007668659
AT1G01480,0.0013521559
AT1G01490,0.0006920182
AT1G01500,0.00077768735
AT1G01510,0.00019032156
AT1G01520,0.00019036347
AT1G01530,0.0002391154
AT1G01540,0.00026761004
AT1G01550,0.0012873388
AT1G01560,0.00031931515
AT1G01570,0.0010537995
AT1G01580,0.0013545401
AT1G01590,0.00015043536
AT1G01600,0.00035240862
AT1G01610,0.00012851151
AT1G01620,0.00015525
AT1G01630,0.00025031
AT1G01640,0.00016586053
AT1G01650,4.773392e-05
AT1G01660,0.00038628973
AT1G01670,0.002285552
AT1G01680,0.0032509721
AT1G01690,0.003330498
AT1G01695,0.001788373
AT1G01700,5.745096e-07
AT1G01710,2.7561968e-05
AT1G01720,0.00048157398
AT1G01725,0.00041196414
AT1G01730,0.000107128355
AT1G01740,0.0009396283
AT1G01750,0.00054542796
AT1G01760,6.3867454e-05
AT1G01770,0.00036716348
AT1G01780,0.00010433122
AT1G01790,0.00019755951
AT1G01800,0.00023715093
AT1G01810,0.00053066574
AT1G01820,0.0009793991
AT1G01830,0.00018331781
AT1G01840,0.0006838944
AT1G01860,0.00013116276
AT1G01880,0.00010538961
AT1G01900,0.000409287
AT1G01910,0.0001953771
AT1G01920,0.00020283397
AT1G01930,0.006875743
AT1G01940,0.00031312846
AT1G01950,0.00049273396
AT1G01960,0.0007386493
AT1G01970,0.00040545207
AT1G01980,0.0005522943
AT1G01990,0.00069072674
AT1G02000,0.00021454702
AT1G02010,0.002364864
AT1G02020,0.00016183848
AT1G02030,0.00041056264
AT1G02040,0.00039852888
AT1G02050,0.0012046717
AT1G02060,0.00046360493
AT1G02065,0.00013926094
AT1G02070,0.00019058319
AT1G02080,0.000970877
AT1G02090,0.0016055283
AT1G02100,2.991315e-05
AT1G02110,0.00045783567
AT1G02120,0.0013859022
AT1G02130,0.00047605333
AT1G02140,0.00023207524
AT1G02145,5.8179256e-05
AT1G02150,7.95837e-05
AT1G02160,0.00014175501
AT1G02170,0.0002667922
AT1G02180,0.00015920168
AT1G02190,0.00046773563
AT1G02205,0.0005202603
AT1G02220,0.00048500727
AT1G02230,0.00035478632
AT1G02250,0.00051435974
AT1G02260,0.0003803939
AT1G02270,0.0002454874
AT1G02280,0.002170307
AT1G02290,0.0005539642
AT1G02300,0.0023304136
AT1G02305,0.0009441608
AT1G02310,8.773597e-05
AT1G02330,0.00019800242
AT1G02335,0.00045085957
AT1G02340,0.00046340452
AT1G02350,0.00026047791
AT1G02360,0.000199705
AT1G02370,0.00017081249
AT1G02380,4.920966e-05
AT1G02390,0.00046886178
AT1G02400,0.00026720093
AT1G02405,0.0008324671
AT1G02410,0.00028433793
AT1G02420,0.0003984713
AT1G02430,0.00038912625
AT1G02440,8.121772e-05
AT1G02450,0.00012045371
AT1G02460,8.542923e-05
AT1G02470,8.785167e-05
AT1G02475,0.00051245413
AT1G02500,0.00033824262
AT1G02510,0.00021133242
AT1G02520,0.00035338136
AT1G02530,0.00045626148
AT1G02560,0.00018326909
AT1G02570,8.571081e-05
AT1G02575,0.00020254067
AT1G02580,0.0011316418
AT1G02610,2.7154427e-05
AT1G02620,0.0007799948
AT1G02630,0.0008090282
AT1G02640,0.0014276038
AT1G02650,0.0008768235
AT1G02660,0.00025326962
AT1G02670,0.00029223014
AT1G02680,4.7644644e-05
AT1G02681,7.611318e-05
AT1G02690,0.00060260156
AT1G02700,0.0003813774
AT1G02710,0.00026885336
AT1G02720,0.0003221851
AT1G02730,0.00016920049
AT1G02740,0.0005744302
AT1G02750,0.0002839828
AT1G02770,0.0016765828
AT1G02780,2.7044189e-05
AT1G02800,4.9147056e-05
